index,id,nome,lat,lng,estado,regiao
616,301869,Benedito Leite,-7.21969751613125,-44.5544119538039,MA,Região Nordeste
617,304608,Benedito Novo,-26.7814540893626,-49.3597423805315,SC,Região Sul
618,301930,Benevides,-1.36220774984031,-48.243784095730895,PA,Região Norte
619,314285,Benjamin Aceval,-24.948531147779196,-57.555086986345394,,
620,305837,Benjamin Constant,-4.37806295484023,-70.0346365865169,AM,Região Norte
621,305361,Benjamin Constant do Sul,-27.509036390271802,-52.5999561461477,RS,Região Sul
622,304462,Bento de Abreu,-21.270991880706397,-50.8119468048751,SP,Região Sudeste
623,301168,Bento Fernandes,-5.692383856209509,-35.8206912924,RN,Região Nordeste
624,305189,Bento Gonçalves,-29.166689846016997,-51.51692825657471,RS,Região Sul
625,314432,Benzdorp,3.65170301663255,-54.0932672960392,,
626,301686,Bequimão,-2.44952644199225,-44.790828717199105,MA,Região Nordeste
627,302653,Berilo,-16.9522439221667,-42.4644870539599,MG,Região Sudeste
628,301630,Berizal,-15.6104871186041,-41.743548926208604,MG,Região Sudeste
629,300997,Bernardino Batista,-6.45375311608112,-38.5501980486099,PB,Região Nordeste
630,304423,Bernardino de Campos,-23.0129889292242,-49.473948177622205,SP,Região Sudeste
631,302437,Bernardo do Mearim,-4.6270617338425195,-44.761108324366,MA,Região Nordeste
632,302033,Bernardo Sayão,-7.8808851515522695,-48.8958013189275,TO,Região Norte
633,303940,Bertioga,-23.849049423163,-46.139982640293596,SP,Região Sudeste
634,301852,Bertolínia,-7.633793152037231,-43.9501300020365,PI,Região Nordeste
635,303593,Bertópolis,-17.059476642665,-40.580314181741,MG,Região Sudeste
636,304641,Beruri,-3.89912252614968,-61.3620661183121,AM,Região Norte
637,300827,Betânia,-8.27353926780455,-38.036474428098394,PE,Região Nordeste
638,301031,Betânia do Piauí,-8.144182579801049,-40.7992410874527,PI,Região Nordeste
639,302919,Betim,-19.9672998509792,-44.20114781521,MG,Região Sudeste
640,300585,Bezerros,-8.233221993031469,-35.7962902298206,PE,Região Nordeste
641,303126,Bias Fortes,-21.6024407962557,-43.757739734488794,MG,Região Sudeste
642,303100,Bicas,-21.723645799946603,-43.056327065769395,MG,Região Sudeste
643,304620,Biguaçu,-27.4964878077907,-48.660216402334605,SC,Região Sul
644,304459,Bilac,-21.404425220796,-50.4750578902886,SP,Região Sudeste
645,302962,Biquinhas,-18.7696477082001,-45.4981021782411,MG,Região Sudeste
646,304458,Birigui,-21.2914972198032,-50.3435787500064,SP,Região Sudeste
647,303297,Biritiba-Mirim,-23.570254834011198,-46.041095117874896,,
648,301404,Biritinga,-11.6214563276648,-38.8054473431117,BA,Região Nordeste
649,305086,Bituruna,-26.1612180773378,-51.552232273694294,PR,Região Sul
650,304024,Blumenau,-26.915982263256396,-49.0713309620035,SC,Região Sul
651,302471,Boa Esperança,-18.5399696911628,-40.3028629872713,MG,Região Sudeste
652,303216,Boa Esperança,-21.0931969367312,-45.5615879430151,MG,Região Sudeste
653,305045,Boa Esperança,-24.247202257744398,-52.788001034419004,MG,Região Sudeste
654,305643,Boa Esperança do Iguaçu,-25.632900915226898,-53.2112665773137,PR,Região Sul
655,303814,Boa Esperança do Sul,-21.992302138901895,-48.391028266652604,SP,Região Sudeste
656,301769,Boa Hora,-4.40805862604446,-42.122153789523296,PI,Região Nordeste
657,301566,Boa Nova,-14.3641744835818,-40.206051564046795,BA,Região Nordeste
658,300819,Boa Ventura,-7.4205612220734,-38.2181183467502,PB,Região Nordeste
659,304830,Boa Ventura de São Roque,-24.8692655818649,-51.62804832891629,PR,Região Sul
660,300915,Boa Viagem,-5.112987174697571,-39.7339736698885,CE,Região Nordeste
661,300651,Boa Vista,-7.25982829092351,-36.236921190970996,RR,Região Norte
662,295789,Boa Vista,2.8231259289067596,-60.67621312344029,RR,Região Norte
663,305644,Boa Vista da Aparecida,-25.4312198985886,-53.412143042691206,PR,Região Sul
664,305684,Boa Vista das Missões,-27.667592338941603,-53.3106252142515,,
665,305437,Boa Vista do Buricá,-27.6697466954501,-54.10869109995149,RS,Região Sul
666,300405,Boa Vista do Cadeado,-28.579523926830696,-53.811284923402795,RS,Região Sul
667,301884,Boa Vista do Gurupi,-1.77651851933178,-46.30058715775311,MA,Região Nordeste
668,300402,Boa Vista do Incra,-28.8186862374266,-53.38657741391629,RS,Região Sul
669,304173,Boa Vista do Ramos,-2.97447145840299,-57.5877610268919,AM,Região Norte
670,305199,Boa Vista do Sul,-29.356665374792104,-51.6701551928759,RS,Região Sul
671,301556,Boa Vista do Tupim,-12.660564144084,-40.608851507475705,BA,Região Nordeste
672,301155,Boca da Mata,-9.64351622385885,-36.2127974604467,AL,Região Nordeste
673,305854,Boca do Acre,-8.74271816784217,-67.39240071825961,AM,Região Norte
674,301040,Bocaina,-6.945570913876019,-41.323703205503705,PI,Região Nordeste
675,304594,Bocaina,-22.1359899059176,-48.5179499712707,PI,Região Nordeste
676,303186,Bocaina de Minas,-22.1701673130268,-44.39756072531571,MG,Região Sudeste
677,304095,Bocaina do Sul,-27.745974351338397,-49.9427149803162,SC,Região Sul
678,302706,Bocaiúva,-17.114006261454502,-43.8107970067343,MG,Região Sudeste
679,303986,Bocaiúva do Sul,-25.2070680864358,-49.114552096988795,PR,Região Sul
680,300523,Bodó,-5.98697264309504,-36.412834260363496,RN,Região Nordeste
681,301467,Bodocó,-7.778012142536089,-39.934121760067605,PE,Região Nordeste
682,305604,Bodoquena,-20.551889246026303,-56.6749198205604,MS,Região Centro-Oeste
683,304655,Bofete,-23.101988407689298,-48.25795001444779,SP,Região Sudeste
684,295790,Bogotá,4.599283210154309,-74.0809830188127,,
685,303765,Boituva,-23.2860067881984,-47.6789793683331,SP,Região Sudeste
686,314512,Bolivar,-7.149878290488731,-77.7003632506635,,
687,301140,Bom Conselho,-9.16962199075302,-36.6859855429946,PE,Região Nordeste
688,303006,Bom Despacho,-19.7301979927391,-45.2517237480301,MG,Região Sudeste
689,303064,Bom Jardim,-22.1550107676272,-42.425460639167106,MA,Região Nordeste
690,303582,Bom Jardim,-3.54168208252156,-45.606364275748504,MA,Região Nordeste
691,300494,Bom Jardim,-7.79896872696607,-35.5879617229414,MA,Região Nordeste
692,304110,Bom Jardim da Serra,-28.3381485104358,-49.637712335210104,SC,Região Sul
693,304525,Bom Jardim de Goiás,-16.2000849347428,-52.17590292008389,GO,Região Centro-Oeste
694,304998,Bom Jardim de Minas,-21.9483550324969,-44.1888756703594,MG,Região Sudeste
695,302066,Bom Jesus,-9.07166248378536,-44.3593069946952,PI,Região Nordeste
696,300806,Bom Jesus,-6.8164253017222,-38.6456589640441,PI,Região Nordeste
697,302325,Bom Jesus,-5.98689088725121,-35.579488196785604,PI,Região Nordeste
698,305115,Bom Jesus,-26.7330656154882,-52.3923477443647,PI,Região Nordeste
699,305142,Bom Jesus,-28.670183584850804,-50.4298959906214,PI,Região Nordeste
700,302107,Bom Jesus da Lapa,-13.251016549178601,-43.411108744878995,BA,Região Nordeste
701,303500,Bom Jesus da Penha,-21.0152574868517,-46.5177602097019,MG,Região Sudeste
702,301568,Bom Jesus da Serra,-14.373951077843001,-40.5048843122826,BA,Região Nordeste
703,301952,Bom Jesus das Selvas,-4.48358376696464,-46.853587323187895,,
704,303393,Bom Jesus de Goiás,-18.2177088759603,-49.7403951227314,GO,Região Centro-Oeste
705,304910,Bom Jesus do Amparo,-19.706723602030397,-43.4743305595615,MG,Região Sudeste
706,300370,Bom Jesus do Araguaia,-12.1709997881375,-51.503558438145,MT,Região Centro-Oeste
707,302905,Bom Jesus do Galho,-19.8363018088848,-42.317982901945705,MG,Região Sudeste
708,302640,Bom Jesus do Itabapoana,-21.1453336293102,-41.6825797385177,RJ,Região Sudeste
709,302638,Bom Jesus do Norte,-21.1177725429007,-41.6734866063513,ES,Região Sudeste
710,305535,Bom Jesus do Oeste,-26.693205306245197,-53.0971769519381,SC,Região Sul
711,305332,Bom Jesus do Sul,-26.1962678039763,-53.595946050395206,PR,Região Sul
712,302202,Bom Jesus do Tocantins,-8.9634791278489,-48.1654231255314,PA,Região Norte
713,302580,Bom Jesus do Tocantins,-5.042800943135769,-48.6050806346848,PA,Região Norte
714,303936,Bom Jesus dos Perdões,-23.136057427841802,-46.46787075335771,,
715,302439,Bom Lugar,-4.37335607547643,-45.0398790645856,MA,Região Nordeste
716,305486,Bom Princípio,-29.486112922395,-51.3552156110795,RS,Região Sul
717,300720,Bom Princípio do Piauí,-3.19118805809681,-41.6443668516563,PI,Região Nordeste
718,305423,Bom Progresso,-27.540323271430896,-53.8720681224067,RS,Região Sul
719,303535,Bom Repouso,-22.467971136927098,-46.1444286248707,MG,Região Sudeste
720,304090,Bom Retiro,-27.799474892649197,-49.487427160208995,SC,Região Sul
721,305788,Bom Retiro do Sul,-29.5971863359411,-51.93746100081061,RS,Região Sul
722,303162,Bom Sucesso,-21.033350543924197,-44.75412424366589,PB,Região Nordeste
723,300929,Bom Sucesso,-6.44217444864558,-37.9237185598358,PB,Região Nordeste
724,304774,Bom Sucesso,-23.706778908443397,-51.7674889695405,PB,Região Nordeste
725,304953,Bom Sucesso de Itararé,-24.3179869227944,-49.1439481707434,SP,Região Sudeste
726,305639,Bom Sucesso do Sul,-26.073580945502602,-52.8357449449938,PR,Região Sul
727,304006,Bombinhas,-27.138728448288802,-48.514985053341505,SC,Região Sul
728,302925,Bonfim,-20.330689129142602,-44.2369389271843,RR,Região Norte
729,305880,Bonfim,3.36125887837265,-59.833738929106595,RR,Região Norte
730,302051,Bonfim do Piauí,-9.160206160517449,-42.8835900433374,PI,Região Nordeste
731,302403,Bonfinópolis,-16.6177217347504,-48.96196678592771,GO,Região Centro-Oeste
732,302590,Bonfinópolis de Minas,-16.5659579909106,-45.98806210797321,MG,Região Sudeste
733,301579,Boninal,-12.707332009545,-41.828947138889205,BA,Região Nordeste
734,301104,Bonito,-8.47205551685826,-35.729543913859295,PA,Região Norte
735,301499,Bonito,-11.9672099450156,-41.265036262203104,PA,Região Norte
736,301905,Bonito,-1.36782992885995,-47.3069423597519,PA,Região Norte
737,305230,Bonito,-21.126542984718398,-56.4840171476282,PA,Região Norte
738,302176,Bonito de Minas,-15.3214205474487,-44.757206686885795,MG,Região Sudeste
739,300804,Bonito de Santa Fé,-7.31382541560562,-38.513649358078,,
740,302801,Bonópolis,-13.650881112918999,-49.8341962852285,GO,Região Centro-Oeste
741,301322,Boqueirão,-7.48264595484794,-36.132283092583606,PB,Região Nordeste
742,305626,Boqueirão do Leão,-29.3050949630553,-52.4288907471478,RS,Região Sul
743,301771,Boqueirão do Piauí,-4.48857290529299,-42.1047578867022,PI,Região Nordeste
744,301262,Boquim,-11.1463261640853,-37.6205595820573,SE,Região Nordeste
745,302101,Boquira,-12.820980388605498,-42.7327035171326,BA,Região Nordeste
746,304491,Borá,-22.269490841827,-50.544600506635106,SP,Região Sudeste
747,303840,Boracéia,-22.1931147667527,-48.781160380850295,SP,Região Sudeste
748,304245,Borba,-4.39192843988688,-59.58781831543529,AM,Região Norte
749,300444,Borborema,-6.80241211752465,-35.6190209530807,PB,Região Nordeste
750,304587,Borborema,-21.621835332438803,-49.074498641233504,PB,Região Nordeste
751,303532,Borda da Mata,-22.2711774538202,-46.165741218566,MG,Região Sudeste
752,303847,Borebi,-22.5689894134753,-48.9709491172775,SP,Região Sudeste
753,304772,Borrazópolis,-23.9370739678497,-51.587939622083304,PR,Região Sul
754,305805,Bossoroca,-28.729554554994102,-54.903978499675205,RS,Região Sul
755,303507,Botelhos,-21.641630865622602,-46.391398021356004,MG,Região Sudeste
756,303836,Botucatu,-22.8841696468984,-48.4441152198514,SP,Região Sudeste
757,302700,Botumirim,-16.866203626721898,-43.0089360005239,MG,Região Sudeste
758,302143,Botuporã,-13.3795988145347,-42.524546219143794,BA,Região Nordeste
759,304028,Botuverá,-27.201230904854604,-49.0693200298891,SC,Região Sul
760,300404,Bozano,-28.3663748631838,-53.772427869377296,RS,Região Sul
761,304066,Braço do Norte,-28.2685658576544,-49.1704889056779,SC,Região Sul
762,304093,Braço do Trombudo,-27.3590577391045,-49.882579057548,SC,Região Sul
763,305421,Braga,-27.617815833178202,-53.7409736469232,RS,Região Sul
764,301886,Bragança,-1.05300278039013,-46.771041054309904,PA,Região Norte
765,303634,Bragança Paulista,-22.9531586787889,-46.5422767239852,SP,Região Sudeste
766,305064,Braganey,-24.817804514231895,-53.12223205986529,PR,Região Sul
767,301476,Branquinha,-9.23385193379247,-36.016449652653606,AL,Região Nordeste
768,302842,Brás Pires,-20.842390163697697,-43.240924182415895,MG,Região Sudeste
769,304149,Brasil Novo,-3.2979226428709305,-52.53928382561379,PA,Região Norte
770,304800,Brasilândia,-21.2548868757455,-52.036946040730705,MS,Região Centro-Oeste
771,302959,Brasilândia de Minas,-16.9976410936029,-46.012338707262,MG,Região Sudeste
772,305002,Brasilândia do Sul,-24.1982239968944,-53.5279723121937,PR,Região Sul
773,302226,Brasilândia do Tocantins,-8.38959802676304,-48.4825944912648,TO,Região Norte
774,305861,Brasiléia,-10.995393071056599,-68.7501787722266,AC,Região Norte
775,300728,Brasileira,-4.1340931772772995,-41.786190366324796,PI,Região Nordeste
776,295763,Brasília,-15.780420857709,-47.930434270556,DF,Região Centro-Oeste
777,302187,Brasília de Minas,-16.211907463169002,-44.4279838572802,MG,Região Sudeste
778,304229,Brasnorte,-12.121090100171301,-58.0029256781701,MT,Região Centro-Oeste
779,303882,Braúna,-21.4995028874332,-50.317906179084204,SP,Região Sudeste
780,303055,Braúnas,-19.056632325827803,-42.710256335183104,MG,Região Sudeste
781,302602,Brazabrantes,-16.4315650185764,-49.3857086885412,GO,Região Centro-Oeste
782,303454,Brazópolis,-22.4704974317028,-45.613383993730295,,
783,301135,Brejão,-9.02812984244487,-36.5678557074375,PE,Região Nordeste
784,302547,Brejetuba,-20.139968482497,-41.2957625955092,ES,Região Sudeste
785,300778,Brejinho,-7.3473594660115005,-37.2867985399535,RN,Região Nordeste
786,302322,Brejinho,-6.1953788091913,-35.3561236071403,RN,Região Nordeste
787,302253,Brejinho de Nazaré,-11.020857872787499,-48.56833290654039,TO,Região Norte
788,301645,Brejo,-3.67835100100721,-42.7530456945551,MA,Região Nordeste
789,303874,Brejo Alegre,-21.165991836752,-50.1849477800587,SP,Região Sudeste
790,300602,Brejo da Madre de Deus,-8.14415447598212,-36.3710458900236,PE,Região Nordeste
791,303191,Brejo de Areia,-4.330556006918109,-45.584059617032004,MA,Região Nordeste
792,300608,Brejo do Cruz,-6.342266081154129,-37.4946464062496,PB,Região Nordeste
793,301837,Brejo do Piauí,-8.207821484100469,-42.8356397840652,PI,Região Nordeste
794,300927,Brejo dos Santos,-6.3710650645676505,-37.8256198112009,,
795,301187,Brejo Grande,-10.4301516370311,-36.461404027301604,SE,Região Nordeste
796,302583,Brejo Grande do Araguaia,-5.69866248799307,-48.4026666420973,PA,Região Norte
797,300838,Brejo Santo,-7.48897617688667,-38.986414115380505,CE,Região Nordeste
798,301728,Brejões,-13.103992102131901,-39.7941787744926,BA,Região Nordeste
799,302282,Brejolândia,-12.486348811909801,-43.96159332787661,BA,Região Nordeste
800,301949,Breu Branco,-3.77229971123086,-49.573843787597,PA,Região Norte
801,304669,Breves,-1.6807401388662901,-50.4794744342,PA,Região Norte
802,304546,Britânia,-15.2428741869031,-51.16538785571011,GO,Região Centro-Oeste
803,305767,Brochier,-29.5506142091889,-51.594970464819404,RS,Região Sul
804,303657,Brodowski,-20.98500074244,-47.657615696205,SP,Região Sudeste
805,303919,Brotas,-22.2799476684647,-48.12552035248589,SP,Região Sudeste
806,302274,Brotas de Macaúbas,-11.995057420391,-42.630238595395,BA,Região Nordeste
807,302922,Brumadinho,-20.151462540114398,-44.2010482497336,MG,Região Sudeste
808,301590,Brumado,-14.202579581759801,-41.6699361639049,BA,Região Nordeste
809,305134,Brunópolis,-27.306257544877898,-50.868810307190294,SC,Região Sul
810,304022,Brusque,-27.0981881575068,-48.911089574814994,SC,Região Sul
811,314335,Buena Vista,-26.1620428984467,-56.0496643329164,,
812,303537,Bueno Brandão,-22.438797544240497,-46.34949593835421,MG,Região Sudeste
813,302948,Buenópolis,-17.8748967261136,-44.177872045110995,MG,Região Sudeste
814,300486,Buenos Aires,-7.72175768420553,-35.3272797041095,PE,Região Nordeste
815,295796,Buenos Aires,-34.580912819657,-58.411046954906595,PE,Região Nordeste
816,301748,Buerarema,-14.956058397834001,-39.3027135283222,BA,Região Nordeste
817,302901,Bugre,-19.4235381351955,-42.255541925050295,MG,Região Sudeste
818,301197,Buíque,-8.62302629437864,-37.155778792274106,PE,Região Nordeste
819,305894,Bujari,-9.833952659112551,-67.95229702384971,AC,Região Norte
820,301916,Bujaru,-1.5179956821969098,-48.038437872270606,PA,Região Norte
821,304663,Buri,-23.7981638270406,-48.5962240335187,SP,Região Sudeste
822,303873,Buritama,-21.0665270389914,-50.1479088970897,SP,Região Sudeste
823,301646,Buriti,-3.94208753467092,-42.918278901651895,MA,Região Nordeste
824,303368,Buriti Alegre,-18.138244068004997,-49.0408415712071,GO,Região Centro-Oeste
825,302572,Buriti Bravo,-5.83279816871341,-43.8356379530523,MA,Região Nordeste
826,304547,Buriti de Goiás,-16.176589005948802,-50.43461222461799,GO,Região Centro-Oeste
827,301984,Buriti do Tocantins,-5.31488360637105,-48.22751150341951,TO,Região Norte
828,300723,Buriti dos Lopes,-3.1788830870305698,-41.870284018277296,,
829,301002,Buriti dos Montes,-5.30624465574225,-41.0936801981057,,
830,301951,Buriticupu,-4.32142369981528,-46.454209192060496,MA,Região Nordeste
831,302866,Buritinópolis,-14.4560578273176,-46.431348690812996,GO,Região Centro-Oeste
832,302277,Buritirama,-10.7175743450579,-43.633951308903896,BA,Região Nordeste
833,301955,Buritirana,-5.5986358763693795,-47.013458191800495,MA,Região Nordeste
834,302762,Buritis,-15.622253437060401,-46.4224566480493,RO,Região Norte
835,304325,Buritis,-10.2059885819944,-63.8311821624952,RO,Região Norte
836,303338,Buritizal,-20.191550000182897,-47.7100329820542,SP,Região Sudeste
837,302947,Buritizeiro,-17.3509961539379,-44.9619568164949,MG,Região Sudeste
838,305513,Butiá,-30.118397822072,-51.9605164285957,RS,Região Sul
839,314470,Caacupé,-25.3963462492242,-57.116443305390796,,
840,314327,Caaguazú,-25.4570768744497,-56.007716337447796,,
841,304639,Caapiranga,-3.31575634969334,-61.22100220797971,AM,Região Norte
842,300677,Caaporã,-7.51393010148152,-34.9058020930756,PB,Região Nordeste
843,314511,Caapucú,-26.228432436515003,-57.13911972842529,,
844,305611,Caarapó,-22.6372188874678,-54.82137562204311,MS,Região Centro-Oeste
845,301605,Caatiba,-14.978236425134499,-40.4091904487535,BA,Região Nordeste
846,314348,Caazapá,-26.1806369194251,-56.3596571679996,,
847,300592,Cabaceiras,-7.491882782948821,-36.288103001721794,PB,Região Nordeste
848,301419,Cabaceiras do Paraguaçu,-12.5321414043294,-39.1905552706512,BA,Região Nordeste
849,314476,Caballero,-25.6913795903598,-56.842862940415706,,
850,302768,Cabeceira Grande,-16.0270486651706,-47.0878537881851,MG,Região Sudeste
851,302767,Cabeceiras,-15.8062214969153,-46.923728451394794,GO,Região Centro-Oeste
852,301774,Cabeceiras do Piauí,-4.47255654119034,-42.3064071258681,PI,Região Nordeste
853,302338,Cabedelo,-6.98773278538543,-34.8286961823413,PB,Região Nordeste
854,304311,Cabixi,-13.495103703687699,-60.5446014818898,RO,Região Norte
855,300476,Cabo de Santo Agostinho,-8.28260686269251,-35.0255825235068,PE,Região Nordeste
856,303066,Cabo Frio,-22.8899182938786,-42.0289596859096,RJ,Região Sudeste
857,303499,Cabo Verde,-21.4704182983448,-46.3922485672861,MG,Região Sudeste
858,303887,Cabrália Paulista,-22.458029119450302,-49.3397507636885,SP,Região Sudeste
859,303741,Cabreúva,-23.3058072419953,-47.1366527905902,SP,Região Sudeste
860,301293,Cabrobó,-8.50590889106616,-39.3097049380904,PE,Região Nordeste
861,305624,Caçador,-26.7761450177961,-51.0124431686596,SC,Região Sul
862,303289,Caçapava,-23.0996842128202,-45.7080364358508,SP,Região Sudeste
863,305714,Caçapava do Sul,-30.514832953088398,-53.4831550603911,RS,Região Sul
864,304280,Cacaulândia,-10.338727116794999,-62.900277126609495,RO,Região Norte
865,305821,Cacequi,-29.8839427504431,-54.82490486810679,RS,Região Sul
866,304626,Cáceres,-16.0768455351019,-57.6822432200072,MT,Região Centro-Oeste
867,301523,Cachoeira,-12.5998910428318,-38.959017686401296,BA,Região Nordeste
868,304343,Cachoeira Alta,-18.762281074801802,-50.94365680316529,GO,Região Centro-Oeste
869,304404,Cachoeira da Prata,-19.524992719060002,-44.4539570617254,MG,Região Sudeste
870,304978,Cachoeira de Goiás,-16.6668729378051,-50.643578380572606,GO,Região Centro-Oeste
871,303469,Cachoeira de Minas,-22.351584640876002,-45.7812558156075,MG,Região Sudeste
872,301635,Cachoeira de Pajeú,-15.969289167140698,-41.495111784409794,MG,Região Sudeste
873,301927,Cachoeira do Arari,-1.01111746934497,-48.960273488981706,PA,Região Norte
874,301885,Cachoeira do Piriá,-1.76011937361559,-46.5462956968272,PA,Região Norte
875,305559,Cachoeira do Sul,-30.038980340700498,-52.8939394585595,RS,Região Sul
876,300807,Cachoeira dos Índios,-6.91889303260541,-38.6786341751851,,
877,303394,Cachoeira Dourada,-18.486349350835603,-49.4770071086157,MG,Região Sudeste
878,303395,Cachoeira Dourada,-18.516603395471602,-49.50428034992971,MG,Região Sudeste
879,301679,Cachoeira Grande,-2.93113401337591,-44.053113031307106,MA,Região Nordeste
880,303618,Cachoeira Paulista,-22.666978512761396,-45.0157694052083,SP,Região Sudeste
881,303075,Cachoeiras de Macacu,-22.4662873667974,-42.652714095063,RJ,Região Sudeste
882,301480,Cachoeirinha,-8.48836979699532,-36.2369841095732,TO,Região Norte
883,301986,Cachoeirinha,-6.11795073731421,-47.920637283363504,TO,Região Norte
884,305497,Cachoeirinha,-29.947702535634605,-51.102059017167996,TO,Região Norte
885,302551,Cachoeiro de Itapemirim,-20.846694644798397,-41.1201819331082,ES,Região Sudeste
886,314444,Cachuela Esperanza,-10.5554699914558,-65.5832874376228,,
887,300794,Cacimba de Areia,-7.128801354126481,-37.156562790565204,PB,Região Nordeste
888,300566,Cacimba de Dentro,-6.63993638025872,-35.793476514406294,PB,Região Nordeste
889,300792,Cacimbas,-7.21161330822932,-37.057393674424404,PB,Região Nordeste
890,302554,Cacimbinhas,-9.40164411224867,-36.9913869850185,AL,Região Nordeste
891,305587,Cacique Doble,-27.7675189086219,-51.660118255858094,RS,Região Sul
892,304283,Cacoal,-11.4346825901019,-61.4566214715728,RO,Região Norte
893,303510,Caconde,-21.5284678980968,-46.6440524173219,SP,Região Sudeste
894,304344,Caçu,-18.559835008166303,-51.1332124602643,GO,Região Centro-Oeste
895,303196,Caculé,-14.500734197392099,-42.2232204772151,BA,Região Nordeste
896,301452,Caém,-11.068131162560501,-40.4323703674393,BA,Região Nordeste
897,304396,Caetanópolis,-19.2975448600533,-44.4192437755527,MG,Região Sudeste
898,301586,Caetanos,-14.3389073445847,-40.910019380331796,BA,Região Nordeste
899,302821,Caeté,-19.8830836386664,-43.67072192795629,MG,Região Sudeste
900,301128,Caetés,-8.77246410650848,-36.6262617574476,PE,Região Nordeste
901,303198,Caetité,-14.0688727627737,-42.48648263398871,BA,Região Nordeste
902,301504,Cafarnaum,-11.6918392750312,-41.4691623435345,BA,Região Nordeste
903,304698,Cafeara,-22.789513773488,-51.7146246945218,PR,Região Sul
904,303866,Cafelândia,-21.803578542530104,-49.609626578869495,SP,Região Sudeste
905,305059,Cafelândia,-24.6193255041521,-53.321150552181905,SP,Região Sudeste
906,304875,Cafezal do Sul,-23.9009693946207,-53.512862198295096,PR,Região Sul
907,304490,Caiabu,-22.012003622016103,-51.2359996449452,SP,Região Sudeste
908,302628,Caiana,-20.696059381475397,-41.9295664596996,MG,Região Sudeste
909,304346,Caiapônia,-16.9543243131392,-51.8094908012294,GO,Região Centro-Oeste
910,305728,Caibaté,-28.2879835267186,-54.6379378305775,RS,Região Sul
911,305318,Caibi,-27.0745705205479,-53.2462053883653,SC,Região Sul
912,300436,Caiçara,-6.62156705483816,-35.4584186545794,PB,Região Nordeste
913,305680,Caiçara,-27.2795892964127,-53.4261263244008,PB,Região Nordeste
914,301358,Caiçara do Norte,-5.06385130969102,-36.053431343402295,RN,Região Nordeste
915,301171,Caiçara do Rio do Vento,-5.757456124433251,-36.0011411877825,RN,Região Nordeste
916,300966,Caicó,-6.46257478356429,-37.095580937666895,RN,Região Nordeste
917,303732,Caieiras,-23.3612074213871,-46.7401392736794,SP,Região Sudeste
918,301537,Cairu,-13.490829602892498,-39.0468494797597,BA,Região Nordeste
919,305570,Caiuá,-21.831719734651603,-51.9898052448771,SP,Região Sudeste
920,303734,Cajamar,-23.3554920507826,-46.878546195444095,SP,Região Sudeste
921,301689,Cajapió,-2.87365047337084,-44.674451056504296,MA,Região Nordeste
922,301707,Cajari,-3.32780705498044,-45.014854405756395,MA,Região Nordeste
923,314399,Cajatambo,-10.4630982558258,-76.9901662175816,,
924,303799,Cajati,-24.727823085352398,-48.1109420784927,SP,Região Sudeste
925,300805,Cajazeiras,-6.88045975013325,-38.5580363810371,PB,Região Nordeste
926,301819,Cajazeiras do Piauí,-6.79707964678969,-42.3906189520198,PI,Região Nordeste
927,300980,Cajazeirinhas,-6.960580737611151,-37.8012380045095,PB,Região Nordeste
928,303700,Cajobi,-20.8777526915272,-48.8067418743541,SP,Região Sudeste
929,301479,Cajueiro,-9.39983481526609,-36.1562358294959,AL,Região Nordeste
930,300713,Cajueiro da Praia,-2.9315038456101097,-41.3411329088036,PI,Região Nordeste
931,302756,Cajuri,-20.7907799279523,-42.792868875615795,MG,Região Sudeste
932,303654,Cajuru,-21.2754045178359,-47.3034191347438,SP,Região Sudeste
933,301121,Calçado,-8.74099269516991,-36.3359441355909,PE,Região Nordeste
934,305868,Calçoene,2.49472687607469,-50.95048758604629,AP,Região Norte
935,303509,Caldas,-21.918783787720002,-46.3847067301299,MG,Região Sudeste
936,300456,Caldas Brandão,-7.103307602581889,-35.3250074230992,PB,Região Nordeste
937,304575,Caldas Novas,-17.7445155231451,-48.624976067015496,GO,Região Centro-Oeste
938,302404,Caldazinha,-16.7155222699917,-48.999187550140896,GO,Região Centro-Oeste
939,301446,Caldeirão Grande,-11.0279448319307,-40.297465775454796,BA,Região Nordeste
940,301021,Caldeirão Grande do Piauí,-7.33182100473341,-40.6369293292736,PI,Região Nordeste
941,304742,Califórnia,-23.657053928552198,-51.3577972672389,PR,Região Sul
942,305621,Calmon,-26.594715385051998,-51.0954560064521,SC,Região Sul
943,300826,Calumbi,-7.93928479851975,-38.1527010366205,PE,Região Nordeste
944,301762,Camacan,-15.414618641575402,-39.492267524097706,BA,Região Nordeste
945,301512,Camaçari,-12.700087337535901,-38.3265832244095,BA,Região Nordeste
946,303026,Camacho,-20.6298402105829,-45.159708022218,MG,Região Sudeste
947,300772,Camalaú,-7.8854541007696,-36.824493548862,PB,Região Nordeste
948,301740,Camamu,-13.9402278338505,-39.1074075365034,BA,Região Nordeste
949,303546,Camanducaia,-22.752012025408,-46.1498374686224,MG,Região Sudeste
950,305735,Camapuã,-19.535121218479997,-54.0434990310334,MS,Região Centro-Oeste
951,305543,Camaquã,-30.8493764256379,-51.8047718524498,RS,Região Sul
952,300473,Camaragibe,-8.02393027570235,-34.978440984770195,PE,Região Nordeste
953,305213,Camargo,-28.5884535791832,-52.200717149916706,RS,Região Sul
954,303904,Cambará,-23.042741823404697,-50.075701243225794,PR,Região Sul
955,304130,Cambará do Sul,-29.047890209373303,-50.14694970898721,RS,Região Sul
