id_cidade,nome,nomeabrev,LATITUDE,LONGITUDE
305130,Correia Pinto,Correia Pinto,-27.5881667095606,-50.3618861176498
302079,Corrente,Corrente,-10.433778590997,-45.1637107226512
301131,Correntes,Correntes,-9.12160500256838,-36.3247348403196
302162,Correntina,Correntina,-13.3431503793384,-44.6348794233256
314328,Corrientes,Corrientes,-27.4779393070089,-58.8214211900906
301085,Cortês,Cortês,-8.47486167162659,-35.5470825593988
305603,Corumbá,Corumbá,-19.008166122908,-57.651488276272
302398,Corumbá de Goiás,Corumbá de Goiás,-15.928309974073,-48.8089682381018
303365,Corumbaíba,Corumbaíba,-18.1419958069483,-48.561951165859
304577,Corumbataí,Corumbataí,-22.2218067419443,-47.6218528620839
304817,Corumbataí do Sul,Corumbataí do Sul,-24.1014218531742,-52.1180964480726
304318,Corumbiara,Corumbiara,-12.9982077742596,-60.9420888930379
304016,Corupá,Corupá,-26.4251196209256,-49.2463943033249
301153,Coruripe,Coruripe,-10.12806913353,-36.1720235967025
304581,Cosmópolis,Cosmópolis,-22.6423810979276,-47.1929782119288
303430,Cosmorama,Cosmorama,-20.4779927138637,-49.7779486245262
304329,Costa Marques,Costa Marques,-12.4371246652999,-64.2284381157338
305730,Costa Rica,Costa Rica,-18.5436505141603,-53.1291582262767
302083,Cotegipe,Cotegipe,-12.0291691645054,-44.2611610370681
303750,Cotia,Cotia,-23.6026556801783,-46.9194212191322
305193,Cotiporã,Cotiporã,-28.9895829411212,-51.6975196541579
304222,Cotriguaçu,Cotriguaçu,-9.85478106960421,-58.4297045801462
302713,Couto de Magalhães de Minas,Couto de Magalhães de Minas,-18.0731868783641,-43.4651845424809
302035,Couto Magalhães,Couto Magalhães,-8.28323477327,-49.2470330205072
305172,Coxilha,Coxilha,-28.1284434549405,-52.3027958434181
305028,Coxim,Coxim,-18.5017436966511,-54.751426334797
300598,Coxixola,Coxixola,-7.62749134476796,-36.6057667263521
301203,Craíbas,Craíbas,-9.61823158690579,-36.7700295510657
300878,Crateús,Crateús,-5.16808704595909,-40.6539630966595
301183,Crato,Crato,-7.22897474303873,-39.4102379903565
303670,Cravinhos,Cravinhos,-21.3384287034326,-47.7328271386302
301736,Cravolândia,Cravolândia,-13.3555881207677,-39.8130425295988
304107,Criciúma,Criciúma,-28.6727510189599,-49.3733229307238
302479,Crisólita,Crisólita,-17.238591874728,-40.9187359434888
301310,Crisópolis,Crisópolis,-11.5063720400782,-38.1517955457413
305435,Crissiumal,Crissiumal,-27.5003564515546,-54.0998333369583
303241,Cristais,Cristais,-20.8737532752419,-45.5171110781319
303334,Cristais Paulista,Cristais Paulista,-20.4040363673346,-47.4213106313146
305545,Cristal,Cristal,-31.0040718465475,-52.0462256274954
305678,Cristal do Sul,Cristal do Sul,-27.4524641946874,-53.2426829054531
302259,Cristalândia,Cristalândia,-10.5989055999642,-49.1945902890406
302091,Cristalândia do Piauí,Cristalândia do Piauí,-10.6447416072344,-45.189625138616
302181,Cristália,Cristália,-16.7164762405276,-42.8574766687495
302775,Cristalina,Cristalina,-16.7680618622151,-47.613516559561
302934,Cristiano Otoni,Cristiano Otoni,-20.8328978840525,-43.8169242173304
304571,Cristianópolis,Cristianópolis,-17.1991163830469,-48.7038433832385
303440,Cristina,Cristina,-22.2084603973595,-45.2676518853721
301307,Cristinápolis,Cristinápolis,-11.4603234194549,-37.7633772154581
302284,Cristino Castro,Cristino Castro,-8.82315330664248,-44.2233268580122
302084,Cristópolis,Cristópolis,-12.2364603208963,-44.419291552486
302805,Crixás,Crixás,-14.5405188590022,-49.9755620527593
302287,Crixás do Tocantins,Crixás do Tocantins,-11.1048946269383,-48.9190106944798
300885,Croatá,Croatá,-4.41258052165135,-40.9028376146057
303376,Cromínia,Cromínia,-17.2887743677657,-49.3801788067254
302979,Crucilândia,Crucilândia,-20.3927881505566,-44.333799748881
300699,Cruz,Cruz,-2.91851810471681,-40.1763048905227
305454,Cruz Alta,Cruz Alta,-28.6454709179567,-53.6052942154804
301529,Cruz das Almas,Cruz das Almas,-12.6679642311438,-39.1011107970593
300419,Cruz do Espírito Santo,Cruz do Espírito Santo,-7.13944159902276,-35.0860101985343
305258,Cruz Machado,Cruz Machado,-26.0171124083338,-51.3434034128571
304501,Cruzália,Cruzália,-22.7423046148518,-50.7928494807256
300396,Cruzaltense,Cruzaltense,-27.6676321332598,-52.6526215338352
303617,Cruzeiro,Cruzeiro,-22.5732443157882,-44.969344820926
303314,Cruzeiro da Fortaleza,Cruzeiro da Fortaleza,-18.9461042561429,-46.6728399535875
305642,Cruzeiro do Iguaçu,Cruzeiro do Iguaçu,-25.619680141478,-53.1289320276293
305036,Cruzeiro do Oeste,Cruzeiro do Oeste,-23.7804053754933,-53.0778831904804
304713,Cruzeiro do Sul,Cruzeiro do Sul,-22.9629029947995,-52.1626429798549
305789,Cruzeiro do Sul,Cruzeiro do Sul,-29.5129806556835,-51.9849412028541
305850,Cruzeiro do Sul,Cruzeiro do Sul,-7.62801255080905,-72.676072446079
300959,Cruzeta,Cruzeta,-6.41107441914172,-36.7850062734084
303173,Cruzília,Cruzília,-21.8404632351339,-44.8070597026999
304771,Cruzmaltina,Cruzmaltina,-24.0136855218647,-51.4567630622706
303723,Cubatão,Cubatão,-23.8916018153153,-46.4243667251355
300649,Cubati,Cubati,-6.86489135457022,-36.352248050713
295782,Cuiabá,Cuiabá,-15.6018457638452,-56.0982688740303
300570,Cuité,Cuité,-6.4857431931959,-36.1548775894851
300448,Cuité de Mamanguape,Cuité de Mamanguape,-6.91334005085056,-35.2505092842921
300462,Cuitegi,Cuitegi,-6.89143753493738,-35.5217886171847
304273,Cujubim,Cujubim,-9.36105893507437,-62.5850354353919
303302,Cumari,Cumari,-18.2648953602745,-48.1515292174028
301325,Cumaru,Cumaru,-8.00869067263629,-35.6960423223679
304157,Cumaru do Norte,Cumaru do Norte,-7.81137899938357,-50.7701661914721
302375,Cumbe,Cumbe,-10.3530194321176,-37.1878372974421
303280,Cunha,Cunha,-23.073581976127,-44.9579451499627
305311,Cunha Porã,Cunha Porã,-26.895487454899,-53.1666381812181
305310,Cunhataí,Cunhataí,-26.9713928387963,-53.0899270126987
302526,Cuparaque,Cuparaque,-18.9653020385989,-41.0989696323709
301112,Cupira,Cupira,-8.62475228428639,-35.9521316827759
301486,Curaçá,Curaçá,-8.99198266838505,-39.9052066415619
302067,Curimatá,Curimatá,-10.0330365223946,-44.3005566068192
302018,Curionópolis,Curionópolis,-6.09500553664865,-49.603303320873
295780,Curitiba,Curitiba,-25.420501362397,-49.2654676568489
305129,Curitibanos,Curitibanos,-27.2828503982995,-50.5820763518521
304733,Curiúva,Curiúva,-24.036638374517,-50.4580638537184
302286,Currais,Currais,-9.0142876666135,-44.4028680576257
300528,Currais Novos,Currais Novos,-6.25525609911853,-36.5149472288603
300428,Curral de Cima,Curral de Cima,-6.7167477265393,-35.2670801673189
301637,Curral de Dentro,Curral de Dentro,-15.9331694205525,-41.8560322663893
301060,Curral Novo do Piauí,Curral Novo do Piauí,-7.83163638545297,-40.900896237361
300821,Curral Velho,Curral Velho,-7.53938377165517,-38.1990204089893
301943,Curralinho,Curralinho,-1.81025365289627,-49.7984779086743
301817,Curralinhos,Curralinhos,-5.61820479689781,-42.8309378781359
304160,Curuá,Curuá,-1.88813418935249,-55.1172571233875
301898,Curuçá,Curuçá,-0.733589136595801,-47.8518536333926
314264,Curuguaty,Curuguaty,-24.4612712408657,-55.6387665306698
301666,Cururupu,Cururupu,-1.82434754601215,-44.8733391554601
314462,Curuzú Cuatiá,Curuzú Cuatiá,-29.7812523239293,-58.0595377473316
300376,Curvelândia,Curvelândia,-15.6088191808573,-57.9137140400095
302955,Curvelo,Curvelo,-18.753198732362,-44.430630641681
302342,Custódia,Custódia,-8.08766307152226,-37.6416710020597
305871,Cutias,Cutias,0.96897791708337,-50.7980379442134
302865,Damianópolis,Damianópolis,-14.5602283905645,-46.1717868939367
300571,Damião,Damião,-6.63202324365717,-35.9104305077806
302600,Damolândia,Damolândia,-16.2545731992615,-49.366836243877
302006,Darcinópolis,Darcinópolis,-6.7101413038692,-47.7531297797138
301565,Dário Meira,Dário Meira,-14.4295567107918,-39.9042421392169
302721,Datas,Datas,-18.448229032086,-43.6594506715884
305178,David Canabarro,David Canabarro,-28.3853824034354,-51.8486560335157
304942,Davinópolis,Davinópolis,-18.1537902067959,-47.5631221633643
301968,Davinópolis,Davinópolis,-5.53115177453934,-47.3939806985458
303443,Delfim Moreira,Delfim Moreira,-22.5041113445285,-45.2796177833128
303326,Delfinópolis,Delfinópolis,-20.3472384725311,-46.8459456868106
301273,Delmiro Gouveia,Delmiro Gouveia,-9.38576713913913,-37.9989883091303
303347,Delta,Delta,-19.9740653253671,-47.774568119438
301814,Demerval Lobão,Demerval Lobão,-5.35915610482759,-42.677924978941
304242,Denise,Denise,-14.7289505151593,-57.0507388769513
305755,Deodápolis,Deodápolis,-22.2767278652974,-54.1686057166452
300920,Deputado Irapuan Pinheiro,Deputado Irapuan Pinheiro,-5.91525739767502,-39.2573287497738
305418,Derrubadas,Derrubadas,-27.2646178355804,-53.8649939391966
303667,Descalvado,Descalvado,-21.9006827544225,-47.6185059334545
305349,Descanso,Descanso,-26.8274382493936,-53.5038499728048
303266,Descoberto,Descoberto,-21.4604710514211,-42.96213372744
300793,Desterro,Desterro,-7.28741522686688,-37.0928290885451
302985,Desterro de Entre Rios,Desterro de Entre Rios,-20.6655151487425,-44.3337634132441
303116,Desterro do Melo,Desterro do Melo,-21.1434736722562,-43.5182048834125
305801,Dezesseis de Novembro,Dezesseis de Novembro,-28.225154065211,-55.0482480883413
303722,Diadema,Diadema,-23.6818266851282,-46.6209194292582
300820,Diamante,Diamante,-7.42790394476792,-38.2659363188537
304846,Diamante do Norte,Diamante do Norte,-22.6559633020795,-52.8599889471989
305051,Diamante do Sul,Diamante do Sul,-25.0354733014419,-52.6772251345386
305021,Diamante D'Oeste,Diamante D'Oeste,-24.9423198165951,-54.1056083890613
302720,Diamantina,Diamantina,-18.2417823044769,-43.6034638500451
304235,Diamantino,Diamantino,-14.4008216630812,-56.4375291693062
302214,Dianópolis,Dianópolis,-11.6244412961722,-46.8201618742175
300956,Dias d'Ávila,Dias d'Ávila,-12.6191989441728,-38.2929628792558
314282,Diciembre,Diciembre,-24.7606064386137,-56.7257607292429
305711,Dilermando de Aguiar,Dilermando de Aguiar,-29.7058622945554,-54.2127127690657
302839,Diogo de Vasconcelos,Diogo de Vasconcelos,-20.4883799323705,-43.1956200103917
303562,Dionísio,Dionísio,-19.8429917624602,-42.776963276024
305345,Dionísio Cerqueira,Dionísio Cerqueira,-26.2652498070709,-53.6356025576371
304513,Diorama,Diorama,-16.2338735675907,-51.2586315005478
304382,Dirce Reis,Dirce Reis,-20.4627959258616,-50.6102459012161
302046,Dirceu Arcoverde,Dirceu Arcoverde,-9.33981277760638,-42.4351353922436
301238,Divina Pastora,Divina Pastora,-10.6786004097229,-37.1508643553856
303084,Divinésia,Divinésia,-20.9921882385606,-43.0006298426239
302911,Divino,Divino,-20.6138846170885,-42.1441608123063
302880,Divino das Laranjeiras,Divino das Laranjeiras,-18.7759645303465,-41.4784319730021
302624,Divino de São Lourenço,Divino de São Lourenço,-20.623412586967,-41.6940815878435
303522,Divinolândia,Divinolândia,-21.66418212235,-46.7365224052301
302695,Divinolândia de Minas,Divinolândia de Minas,-18.8052534142201,-42.621780122295
302994,Divinópolis,Divinópolis,-20.1451180440118,-44.8916009984044
303048,Divinópolis de Goiás,Divinópolis de Goiás,-13.2916744430048,-46.3957770166725
302242,Divinópolis do Tocantins,Divinópolis do Tocantins,-9.80060293767782,-49.2172364600894
301625,Divisa Alegre,Divisa Alegre,-15.7225312639178,-41.3466353151939
303505,Divisa Nova,Divisa Nova,-21.5096338999244,-46.1907753110046
301623,Divisópolis,Divisópolis,-15.7258108239958,-41.00003186193
303812,Dobrada,Dobrada,-21.516001673147,-48.3938809475346
314267,Doctor Cecílio Báez,Doctor Cecílio Báez,-25.0720324505051,-56.2515572501918
304592,Dois Córregos,Dois Córregos,-22.3677622879549,-48.3823312903075
305473,Dois Irmãos,Dois Irmãos,-29.584039984695,-51.0902273060457
305414,Dois Irmãos das Missões,Dois Irmãos das Missões,-27.6625716028983,-53.530871548031
305598,Dois Irmãos do Buriti,Dois Irmãos do Buriti,-20.6902013007894,-55.2824092339989
302235,Dois Irmãos do Tocantins,Dois Irmãos do Tocantins,-9.25575557461099,-49.0641419210122
305196,Dois Lajeados,Dois Lajeados,-28.9834824507301,-51.8400375479578
302555,Dois Riachos,Dois Riachos,-9.38744380793352,-37.0896452637459
305646,Dois Vizinhos,Dois Vizinhos,-25.7411606030783,-53.0574640466618
304360,Dolcinópolis,Dolcinópolis,-20.1229934462855,-50.5129476471018
304441,Dom Aquino,Dom Aquino,-15.8098998087269,-54.9222406836001
301588,Dom Basílio,Dom Basílio,-13.7615902732331,-41.7707353036354
302765,Dom Bosco,Dom Bosco,-16.6520637283596,-46.265187867813
302730,Dom Cavati,Dom Cavati,-19.3694971211444,-42.1141747441498
301959,Dom Eliseu,Dom Eliseu,-4.29615373510475,-47.551410145168
301050,Dom Expedito Lopes,Dom Expedito Lopes,-6.95913001263438,-41.6480791412923
305840,Dom Feliciano,Dom Feliciano,-30.7008321549697,-52.1031080955521
302045,Dom Inocêncio,Dom Inocêncio,-9.00540441045492,-41.973714397431
304899,Dom Joaquim,Dom Joaquim,-18.9615068778077,-43.2547459545499
301534,Dom Macedo Costa,Dom Macedo Costa,-12.9059679241304,-39.1920745678309
305825,Dom Pedrito,Dom Pedrito,-30.9793406199714,-54.6701991770807
302432,Dom Pedro,Dom Pedro,-5.03558325072512,-44.4412364585792
304131,Dom Pedro de Alcântara,Dom Pedro de Alcântara,-29.3694793978511,-49.8496998629264
302740,Dom Silvério,Dom Silvério,-20.1632021787166,-42.9630376010235
303438,Dom Viçoso,Dom Viçoso,-22.2515887847676,-45.1647022911356
302518,Domingos Martins,Domingos Martins,-20.3607876427636,-40.6597734494667
300886,Domingos Mourão,Domingos Mourão,-4.25346187551062,-41.27139237861
304219,Dona Emma,Dona Emma,-26.9814544140846,-49.7265735695814
303263,Dona Eusébia,Dona Eusébia,-21.3194808713841,-42.8074142704595
305692,Dona Francisca,Dona Francisca,-29.6219811243433,-53.3569389972965
300441,Dona Inês,Dona Inês,-6.60322573524309,-35.6274174810294
303124,Dores de Campos,Dores de Campos,-21.1144214608155,-44.0210543467463
302837,Dores de Guanhães,Dores de Guanhães,-19.0520788859404,-42.9257348434725
303007,Dores do Indaiá,Dores do Indaiá,-19.4645900082879,-45.6000660294443
302626,Dores do Rio Preto,Dores do Rio Preto,-20.6935995562497,-41.8408958136325
303086,Dores do Turvo,Dores do Turvo,-20.9789557942511,-43.1837981110088
303245,Doresópolis,Doresópolis,-20.2872983620925,-45.9011102132281
301488,Dormentes,Dormentes,-8.44158630455755,-40.7664991090253
305034,Douradina,Douradina,-23.3811808578604,-53.2922351374735
305607,Douradina,Douradina,-22.0399920756185,-54.6129409245835
304591,Dourado,Dourado,-22.1129171144985,-48.3137968756963
304945,Douradoquara,Douradoquara,-18.4340706470074,-47.6084731966524
305609,Dourados,Dourados,-22.2235529817037,-54.8124892469951
304811,Doutor Camargo,Doutor Camargo,-23.5586162909732,-52.2182452479249
305440,Doutor Maurício Cardoso,Doutor Maurício Cardoso,-27.5107746101351,-54.3582089381693
304607,Doutor Pedrinho,Doutor Pedrinho,-26.7178495837939,-49.4799239398538
305216,Doutor Ricardo,Doutor Ricardo,-29.0859812512511,-51.9919414360578
300897,Doutor Severiano,Doutor Severiano,-6.08122993168909,-38.379719614399
303970,Doutor Ulysses,Doutor Ulysses,-24.5679866553329,-49.419947640764
304526,Doverlândia,Doverlândia,-16.7217084353725,-52.3141471673361
314315,Dr. J. L. Mallorquén,Dr. J. L. Mallorquén,-25.4158240758111,-55.2852120443831
314325,Dr. Juan M. Frutos,Dr. Juan M. Frutos,-25.3715892938261,-55.8283979911653
305746,Dracena,Dracena,-21.4847717787114,-51.535458663394
303888,Duartina,Duartina,-22.4150308195667,-49.4087690793269
303072,Duas Barras,Duas Barras,-22.0541221834153,-42.5235950880764
300435,Duas Estradas,Duas Estradas,-6.6887509479632,-35.4184111319504
302289,Dueré,Dueré,-11.3420598081595,-49.2719557299576
303673,Dumont,Dumont,-21.2328697882332,-47.9760234474141
301648,Duque Bacelar,Duque Bacelar,-4.15083612788758,-42.9447673818432
303142,Duque de Caxias,Duque de Caxias,-22.7862859741359,-43.3052686489186
302671,Durandé,Durandé,-20.2062957348055,-41.7980763787928
304437,Echaporã,Echaporã,-22.428990013309,-50.2009472950839
302476,Ecoporanga,Ecoporanga,-18.370703991816,-40.8363215241637
303382,Edealina,Edealina,-17.42439427815,-49.6648038671804
303389,Edéia,Edéia,-17.3410524489023,-49.9299483200127
305847,Eirunepé,Eirunepé,-6.65715555667591,-69.8666408776332
303795,Eldorado,Eldorado,-24.5199862787005,-48.1079497034317
305764,Eldorado,Eldorado,-23.787296915124,-54.2842233542513
314319,Eldorado,Eldorado,-26.4031840036136,-54.5928818260668
305778,Eldorado do Sul,Eldorado do Sul,-30.0851549625801,-51.6191590474105
302017,Eldorado dos Carajás,Eldorado dos Carajás,-6.10429494274137,-49.3556458335711
301812,Elesbão Veloso,Elesbão Veloso,-6.19988436064584,-42.1357968279488
303907,Elias Fausto,Elias Fausto,-23.0432978677215,-47.36855556471
301853,Eliseu Martins,Eliseu Martins,-8.10072963431486,-43.6586958713383
303826,Elisiário,Elisiário,-21.1659915097059,-49.1119493975548
301724,Elísio Medrado,Elísio Medrado,-12.9463844282709,-39.5210333265681
303224,Elói Mendes,Elói Mendes,-21.6092816816985,-45.5694503467316
300625,Emas,Emas,-7.10005265295335,-37.716584485781
303819,Embaúba,Embaúba,-20.9800609500303,-48.8328583178029
303748,Embu,Embu,-23.6441959608776,-46.8582549304356
303751,Embu-Guaçu,Embu-Guaçu,-23.8301966226278,-46.8139941987851
304793,Emilianópolis,Emilianópolis,-21.8318978607335,-51.4835933628791
314332,Empedrado,Empedrado,-27.9512328856452,-58.7996811849013
305202,Encantado,Encantado,-29.2356177604954,-51.8707368532932
300896,Encanto,Encanto,-6.10732313830116,-38.3035920854246
314518,Encarnación,Encarnación,-27.3363443291365,-55.8553160373154
301622,Encruzilhada,Encruzilhada,-15.5324643145821,-40.9075961930327
305697,Encruzilhada do Sul,Encruzilhada do Sul,-30.5434744478268,-52.5208460549593
305261,Enéas Marques,Enéas Marques,-25.9449916680074,-53.1663094792057
304819,Engenheiro Beltrão,Engenheiro Beltrão,-23.7974927217655,-52.2663133337213
302726,Engenheiro Caldas,Engenheiro Caldas,-19.206971219853,-42.0506609783267
303687,Engenheiro Coelho,Engenheiro Coelho,-22.4840475655086,-47.2114448788799
302707,Engenheiro Navarro,Engenheiro Navarro,-17.2835907236665,-43.9473312746765
303155,Engenheiro Paulo de Frontin,Engenheiro Paulo de Frontin,-22.5502642805801,-43.6831137055072
305374,Engenho Velho,Engenho Velho,-27.706496707948,-52.9149949249804
302902,Entre Folhas,Entre Folhas,-19.6222865424941,-42.2309131711981
301370,Entre Rios,Entre Rios,-11.939609496376,-38.0874405692698
305275,Entre Rios,Entre Rios,-26.7229440697297,-52.5589527425766
302981,Entre Rios de Minas,Entre Rios de Minas,-20.6711057510414,-44.0657655612842
305020,Entre Rios do Oeste,Entre Rios do Oeste,-24.7046709407026,-54.2389583146942
305371,Entre Rios do Sul,Entre Rios do Sul,-27.5303069881594,-52.7351610778698
305650,Entre-Ijuís,Entre-Ijuís,-28.359983261073,-54.2679383472989
305856,Envira,Envira,-7.4321834765946,-70.0233908435179
305862,Epitaciolândia,Epitaciolândia,-11.0191701412482,-68.7345917571785
300765,Equador,Equador,-6.94523815558383,-36.7172026071757
305169,Erebango,Erebango,-27.8548589815018,-52.3009376898392
305159,Erechim,Erechim,-27.636852691807,-52.2701405972169
300979,Ererê,Ererê,-6.02791861867502,-38.3464253459077
302095,Érico Cardoso,Érico Cardoso,-13.4175872590245,-42.1406802498461
304116,Ermo,Ermo,-28.9873527488183,-49.6434520708534
305384,Ernestina,Ernestina,-28.4982936400233,-52.5841474696863
305360,Erval Grande,Erval Grande,-27.3930702642698,-52.5744875143108
305413,Erval Seco,Erval Seco,-27.5447825042416,-53.500958874606
305576,Erval Velho,Erval Velho,-27.2747956664641,-51.4434338831803
302753,Ervália,Ervália,-20.8407374101261,-42.6547860105693
300501,Escada,Escada,-8.35714418208267,-35.2243730648714
314472,Escobar,Escobar,-25.6465929702597,-57.0136387129967
305141,Esmeralda,Esmeralda,-28.0522389484108,-51.1937154211012
303234,Esmeraldas,Esmeraldas,-19.7629923220288,-44.3139572177973
302627,Espera Feliz,Espera Feliz,-20.6512422436872,-41.9122852298503
300577,Esperança,Esperança,-7.01867147321188,-35.8594796247716
305419,Esperança do Sul,Esperança do Sul,-27.3607425868543,-53.989541090037
305758,Esperança Nova,Esperança Nova,-23.7242421465262,-53.8114243646336
302427,Esperantina,Esperantina,-3.8890264915924,-42.2327602855406
302584,Esperantina,Esperantina,-5.36632837527332,-48.5381503436674
302135,Esperantinópolis,Esperantinópolis,-4.87977822151938,-44.6930040123175
314468,Esperanza,Esperanza,-9.79424984133843,-70.7464844949428
305629,Espigão Alto do Iguaçu,Espigão Alto do Iguaçu,-25.4221016360397,-52.8352435054619
304281,Espigão D'Oeste,Espigão D'Oeste,-11.5269865264495,-61.0256396679179
302124,Espinosa,Espinosa,-14.9254022925684,-42.8093682110262
300422,Espírito Santo,Espírito Santo,-6.33291257920622,-35.3117393471463
303471,Espírito Santo do Dourado,Espírito Santo do Dourado,-22.0458442268719,-45.955160160667
303636,Espírito Santo do Pinhal,Espírito Santo do Pinhal,-22.1913457877394,-46.7480659380125
303897,Espírito Santo do Turvo,Espírito Santo do Turvo,-22.6919893787458,-49.429948369255
301366,Esplanada,Esplanada,-11.7929963681369,-37.9506183066112
305394,Espumoso,Espumoso,-28.7291056323337,-52.8465388494875
314349,Esquina,Esquina,-30.0146159408052,-59.5288779790564
305167,Estação,Estação,-27.9139412071408,-52.2639877014349
301260,Estância,Estância,-11.2686127880117,-37.4375993270968
305489,Estância Velha,Estância Velha,-29.6540197776837,-51.1847912408785
305493,Esteio,Esteio,-29.8524430998284,-51.1845181306721
303270,Estiva,Estiva,-22.4581714093637,-46.0194417440629
303639,Estiva Gerbi,Estiva Gerbi,-22.2717885528176,-46.9485085120014
301999,Estreito,Estreito,-6.56118268812723,-47.4434455267637
305787,Estrela,Estrela,-29.4888109811364,-51.9531149808526
304925,Estrela Dalva,Estrela Dalva,-21.7417141918513,-42.4577948171409
301199,Estrela de Alagoas,Estrela de Alagoas,-9.38897481203122,-36.7599809019948
303014,Estrela do Indaiá,Estrela do Indaiá,-19.5187513080745,-45.7899512082289
302788,Estrela do Norte,Estrela do Norte,-13.8675924971914,-49.0687605180186
304691,Estrela do Norte,Estrela do Norte,-22.4879273202039,-51.6599963499273
304947,Estrela do Sul,Estrela do Sul,-18.7404010081725,-47.6960363744395
304362,Estrela d'Oeste,Estrela d'Oeste,-20.2879931749528,-50.4009477581356
305406,Estrela Velha,Estrela Velha,-29.1769816435448,-53.1589395680668
301391,Euclides da Cunha,Euclides da Cunha,-10.5081905858503,-39.0156067076754
304843,Euclides da Cunha Paulista,Euclides da Cunha Paulista,-22.5549808127416,-52.5932132960377
305648,Eugênio de Castro,Eugênio de Castro,-28.5319348786181,-54.1510560668899
303253,Eugenópolis,Eugenópolis,-21.1006343863275,-42.1881952894496
301544,Eunápolis,Eunápolis,-16.3719640906957,-39.5824547475691
302346,Eusébio,Eusébio,-3.89289797747201,-38.4561871252246
314525,Eusebio Ayala,Eusebio Ayala,-25.3963798139086,-56.9396843287321
303110,Ewbank da Câmara,Ewbank da Câmara,-21.5502991704666,-43.5071748299317
314456,Exaltacion,Exaltacion,-13.3228728020074,-65.2549099341272
303550,Extrema,Extrema,-22.8544689306542,-46.3182109124618
302309,Extremoz,Extremoz,-5.70426106817909,-35.2894903299058
300866,Exu,Exu,-7.51498313355778,-39.7231936848994
300658,Fagundes,Fagundes,-7.35821996960755,-35.7851868564029
305192,Fagundes Varela,Fagundes Varela,-28.8798627418842,-51.7018772058361
304543,Faina,Faina,-15.447740769453,-50.3626080560617
303230,Fama,Fama,-21.4093724046127,-45.8290045895535
302913,Faria Lemos,Faria Lemos,-20.8102256297058,-42.0216763935834
301182,Farias Brito,Farias Brito,-6.92187532962006,-39.5654355499362
304170,Faro,Faro,-2.16842809665691,-56.7409215402699
305522,Farol,Farol,-24.0963063972708,-52.6221325103201
305575,Farroupilha,Farroupilha,-29.2231675298994,-51.342304365974
304964,Fartura,Fartura,-23.3921142676924,-49.5128207280767
302054,Fartura do Piauí,Fartura do Piauí,-9.47906744418052,-42.7905870280839
301302,Fátima,Fátima,-10.5940170285476,-38.211624524297
302257,Fátima,Fátima,-10.757879148636,-48.9030158590911
304859,Fátima do Sul,Fátima do Sul,-22.3793791588625,-54.5135140304368
304745,Faxinal,Faxinal,-24.0081388848553,-51.3230962102683
305694,Faxinal do Soturno,Faxinal do Soturno,-29.574981229027,-53.4449388894061
305123,Faxinal dos Guedes,Faxinal dos Guedes,-26.8455752495609,-52.2600713585523
305362,Faxinalzinho,Faxinalzinho,-27.4242409805435,-52.6793692962589
304550,Fazenda Nova,Fazenda Nova,-16.1800279250316,-50.7821842742626
304033,Fazenda Rio Grande,Fazenda Rio Grande,-25.6628316465835,-49.3077339601551
305774,Fazenda Vilanova,Fazenda Vilanova,-29.5889884913768,-51.8221701144743
314310,Federación,Federación,-31.0025267820256,-57.9301432057797
314351,Federal,Federal,-30.942859408767,-58.7872857091175
305891,Feijó,Feijó,-8.16348774979327,-70.3536809302445
302165,Feira da Mata,Feira da Mata,-14.2102346358015,-44.2795365850268
301413,Feira de Santana,Feira de Santana,-12.2668752589158,-38.9666153305993
301348,Feira Grande,Feira Grande,-9.89861761954305,-36.6789861800462
300499,Feira Nova,Feira Nova,-7.94802966620011,-35.3887959352492
301225,Feira Nova,Feira Nova,-10.2637281387362,-37.309472873711
301994,Feira Nova do Maranhão,Feira Nova do Maranhão,-6.9624410355246,-46.6819608084281
302710,Felício dos Santos,Felício dos Santos,-18.0760133082415,-43.2425680018969
300552,Felipe Guerra,Felipe Guerra,-5.59314524310725,-37.6878253835763
314269,Felipe Matiauda,Felipe Matiauda,-24.8412037075387,-56.3619720040953
301618,Felisburgo,Felisburgo,-16.6352934129608,-40.7608437184264
302958,Felixlândia,Felixlândia,-18.7545646788003,-44.9005881128493
305484,Feliz,Feliz,-29.453182043547,-51.3036381271198
301184,Feliz Deserto,Feliz Deserto,-10.2939289885772,-36.3030887243723
304559,Feliz Natal,Feliz Natal,-12.382172778161,-54.9389294957472
304815,Fênix,Fênix,-23.9140128035588,-51.9809569737037
305244,Fernandes Pinheiro,Fernandes Pinheiro,-25.4112154393134,-50.5460321229697
302728,Fernandes Tourinho,Fernandes Tourinho,-19.1524796040977,-42.080226703961
305900,Fernando de Noronha,Fernando de Noronha,-3.84000000432789,-32.4110000030011
302453,Fernando Falcão,Fernando Falcão,-6.16247652043656,-44.898233148576
300521,Fernando Pedroza,Fernando Pedroza,-5.69136447600862,-36.5284920219646
303809,Fernando Prestes,Fernando Prestes,-21.2665281895373,-48.6877901637863
303482,Fernandópolis,Fernandópolis,-20.2810164283763,-50.2475283888928
303889,Fernão,Fernão,-22.3593508164606,-49.5223744305944
303935,Ferraz de Vasconcelos,Ferraz de Vasconcelos,-23.5415359055397,-46.3713672996931
305873,Ferreira Gomes,Ferreira Gomes,0.856890029743869,-51.1799163504801
